"id_sector","tot_per_cen","opp_cen","opa_cen","temp_cen","desop","const_cen","tot_viv_cen","id_prov","dpa_despro","dpa_descan","dpa_despar","tot_viv_prec","tot_per_prec","ocup_prec","temp_prec","desop_prec","const_prec","colec_prec","id_can","id_par"
"240154906001",270,70,0,34,6,3,113,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",96,223,52,25,11,8,0,"2401","240154"
"240154906002",242,64,0,19,16,9,108,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",107,235,63,22,9,10,3,"2401","240154"
"240154906003",80,29,0,67,7,3,106,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",99,147,35,52,5,7,0,"2401","240154"
"240154907001",119,35,0,71,6,0,112,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",115,146,42,58,7,7,1,"2401","240154"
"240154907002",348,98,0,33,13,15,159,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",159,293,88,31,20,19,1,"2401","240154"
"240154907003",295,84,0,42,10,6,142,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",137,258,66,46,11,12,2,"2401","240154"
"240154908001",330,86,0,62,4,4,156,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",145,201,49,63,14,15,4,"2401","240154"
"240154908002",141,39,0,75,6,7,127,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",136,226,55,57,6,16,2,"2401","240154"
"240154908003",20,7,0,95,17,4,123,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",116,21,9,97,2,7,1,"2401","240154"
"240154908004",28,7,0,91,13,2,113,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",106,14,6,96,1,3,0,"2401","240154"
"240154909001",300,76,0,36,7,2,121,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",120,290,66,34,7,9,4,"2401","240154"
"240154909002",336,92,0,17,9,5,123,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",136,300,74,29,17,6,10,"2401","240154"
"240154909003",329,85,0,32,12,6,135,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",157,343,85,21,21,10,20,"2401","240154"
"240154909004",159,46,2,55,3,3,109,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",122,197,55,31,27,4,5,"2401","240154"
"240154909005",254,60,0,28,4,3,95,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",102,217,56,22,14,6,4,"2401","240154"
"240154909006",282,72,0,16,3,5,96,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",100,215,57,21,9,11,2,"2401","240154"
"240154909007",413,97,0,31,3,16,147,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",137,362,80,26,10,21,0,"2401","240154"
"240154909008",259,72,4,17,17,6,116,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",107,274,68,23,6,10,0,"2401","240154"
"240154909009",195,54,0,72,22,4,152,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",155,215,51,76,19,5,4,"2401","240154"
"240154909010",161,25,2,72,11,2,112,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",118,107,37,67,7,2,5,"2401","240154"
"240154910001",114,38,0,37,15,5,95,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",151,135,52,46,11,6,36,"2401","240154"
"240154910002",110,35,0,18,26,7,86,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",136,130,46,37,21,10,22,"2401","240154"
"240154910003",210,47,0,13,10,2,72,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",147,215,44,80,4,3,16,"2401","240154"
"240154910004",221,51,0,14,4,0,69,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",148,193,53,28,13,3,51,"2401","240154"
"240154910005",421,92,0,31,10,2,135,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",190,236,49,71,16,7,47,"2401","240154"
"240154910006",434,89,0,30,2,10,131,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",143,391,72,40,10,9,12,"2401","240154"
"240154910007",414,83,0,31,0,17,131,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",151,382,75,30,18,14,14,"2401","240154"
"240154910008",240,59,0,50,4,9,122,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",153,208,52,64,3,17,17,"2401","240154"
"240154913001",357,90,0,26,5,7,128,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",107,274,62,19,14,12,0,"2401","240154"
"240154913002",341,92,0,11,8,18,129,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",105,270,67,17,11,10,0,"2401","240154"
"240154913003",391,99,0,17,7,3,126,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",109,363,84,16,4,4,1,"2401","240154"
"240154915001",618,124,0,6,8,11,149,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",134,553,105,11,2,16,0,"2401","240154"
"240154918001",244,58,0,23,11,4,96,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",99,270,62,20,11,4,2,"2401","240154"
"240154918002",321,63,0,15,11,4,93,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",109,337,66,22,9,11,1,"2401","240154"
"240154918003",383,85,0,18,3,2,108,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",111,402,76,21,7,7,0,"2401","240154"
"240154918004",538,115,0,14,11,11,151,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",149,482,89,24,14,22,0,"2401","240154"
"240154918005",623,134,0,13,4,3,154,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",149,589,112,15,12,10,0,"2401","240154"
"240154918006",911,178,0,21,12,7,218,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",192,838,146,16,9,21,0,"2401","240154"
"240154918007",720,143,0,10,3,7,163,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",142,653,120,7,7,8,0,"2401","240154"
"240154918008",483,101,0,9,1,6,117,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",101,422,86,1,5,9,0,"2401","240154"
"240154918009",390,85,0,7,11,9,112,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",101,289,56,6,11,28,0,"2401","240154"
"240154919001",799,156,0,17,5,12,190,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",185,715,139,15,10,21,0,"2401","240154"
"240154919002",527,123,0,23,7,20,173,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",148,433,98,9,17,24,0,"2401","240154"
"240154919003",464,103,0,4,14,4,125,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",112,358,75,13,14,10,0,"2401","240154"
"240154919004",618,143,0,13,7,8,171,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",150,621,130,4,7,9,0,"2401","240154"
"240154919005",546,129,0,29,8,5,171,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",152,562,127,10,7,7,1,"2401","240154"
"240154919006",336,75,0,26,2,1,104,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",110,382,71,21,7,9,2,"2401","240154"
"240154919007",221,55,1,9,3,6,74,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",97,249,57,20,2,14,4,"2401","240154"
"240154921001",493,126,0,7,12,12,157,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",137,407,99,9,15,14,0,"2401","240154"
"240154921002",347,88,0,12,14,1,115,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",114,289,68,13,10,23,0,"2401","240154"
"240154921003",504,113,0,10,8,4,135,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",132,464,100,12,8,12,0,"2401","240154"
"240154921004",812,184,0,30,1,9,224,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",191,765,156,22,2,11,0,"2401","240154"
"240154921005",706,158,0,22,12,4,196,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",181,663,143,20,10,8,0,"2401","240154"
"240154921006",602,144,0,16,13,0,173,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",173,658,146,9,10,8,0,"2401","240154"
"240154921007",578,134,0,9,4,1,148,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",139,570,121,10,4,4,0,"2401","240154"
"240154921008",626,135,0,11,4,4,154,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",143,588,118,7,7,11,0,"2401","240154"
"240154922001",438,104,0,9,5,4,122,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",108,421,87,9,7,5,0,"2401","240154"
"240154922002",406,95,0,3,9,3,110,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",107,366,83,7,10,7,0,"2401","240154"
"240154922003",910,181,0,4,12,1,198,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",176,775,159,9,5,2,1,"2401","240154"
"240154922004",547,133,0,12,3,1,149,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",145,574,125,8,11,1,0,"2401","240154"
"240154922005",874,185,0,6,9,3,203,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",178,812,155,7,10,6,0,"2401","240154"
"240154922006",788,167,0,16,10,3,196,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",190,809,158,21,8,3,0,"2401","240154"
"240154922007",210,45,0,53,13,8,119,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",112,171,33,67,4,8,0,"2401","240154"
"240154922008",373,85,0,15,9,12,121,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",121,314,67,25,16,13,0,"2401","240154"
"240154923001",679,148,0,13,7,6,174,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",163,643,131,15,4,13,0,"2401","240154"
"240154923002",655,155,0,2,20,0,177,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",174,637,153,6,6,9,0,"2401","240154"
"240154923003",587,140,0,7,11,1,159,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",167,628,139,11,8,9,0,"2401","240154"
"240154923004",637,141,0,5,13,4,163,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",168,641,134,10,12,12,0,"2401","240154"
"240154923005",466,114,0,10,8,0,132,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",124,369,83,5,19,17,0,"2401","240154"
"240154923006",421,102,0,13,3,3,121,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",111,345,76,4,12,19,0,"2401","240154"
"240154924001",772,167,0,8,9,6,190,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",178,775,161,3,5,9,0,"2401","240154"
"240154924002",738,160,0,10,6,8,184,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",167,712,149,3,4,11,0,"2401","240154"
"240154924003",552,136,0,5,8,17,166,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",142,465,100,13,11,18,0,"2401","240154"
"240154924004",512,118,0,9,4,17,148,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",124,475,100,4,8,12,0,"2401","240154"
"240154999001",331,81,0,20,6,11,118,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",108,276,65,16,13,12,2,"2401","240154"
"240154999003",175,49,1,17,3,4,74,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",53,140,34,14,5,0,0,"2401","240154"
"240154999004",303,94,0,45,8,22,169,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",108,190,58,29,9,10,2,"2401","240154"
"240154999005",45,16,0,39,9,2,66,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",74,38,17,36,15,5,1,"2401","240154"
"240154999011",90,25,0,26,5,3,59,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",63,104,28,25,3,4,3,"2401","240154"
"240154999012",207,54,0,31,9,11,105,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",90,198,52,25,6,7,0,"2401","240154"
"240154999014",15,6,0,18,4,1,29,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",38,6,5,20,5,8,0,"2401","240154"
"240154999016",101,23,0,49,5,13,90,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",93,134,31,52,0,6,4,"2401","240154"
"240154999017",90,32,0,21,17,3,73,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",71,41,14,32,15,10,0,"2401","240154"
"240154999020",63,20,0,11,1,3,35,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",49,62,19,27,1,2,0,"2401","240154"
"240154999025",76,23,0,11,3,1,38,"24","SANTA ELENA","SANTA ELENA","MANGLARALTO",49,64,22,21,1,5,0,"2401","240154"
"240155001001",399,128,0,25,6,5,164,"24","SANTA ELENA","SANTA ELENA","SIMON BOLIVAR (JULIO MORENO)",127,292,84,14,25,4,0,"2401","240155"
"240155001002",313,86,0,23,2,4,115,"24","SANTA ELENA","SANTA ELENA","SIMON BOLIVAR (JULIO MORENO)",97,202,59,9,25,3,1,"2401","240155"
"240155001003",361,122,1,45,8,5,181,"24","SANTA ELENA","SANTA ELENA","SIMON BOLIVAR (JULIO MORENO)",151,292,78,15,53,5,0,"2401","240155"
"240155904001",476,122,0,17,6,2,147,"24","SANTA ELENA","SANTA ELENA","SIMON BOLIVAR (JULIO MORENO)",120,421,95,5,14,6,0,"2401","240155"
"240155907001",672,170,5,32,9,5,221,"24","SANTA ELENA","SANTA ELENA","SIMON BOLIVAR (JULIO MORENO)",182,513,115,11,41,15,0,"2401","240155"
"240155907002",622,153,4,14,12,10,193,"24","SANTA ELENA","SANTA ELENA","SIMON BOLIVAR (JULIO MORENO)",172,545,114,21,29,8,0,"2401","240155"
"240155910001",476,131,0,11,10,3,155,"24","SANTA ELENA","SANTA ELENA","SIMON BOLIVAR (JULIO MORENO)",127,400,98,6,15,8,0,"2401","240155"
"240155999001",62,22,0,6,6,0,34,"24","SANTA ELENA","SANTA ELENA","SIMON BOLIVAR (JULIO MORENO)",50,62,19,10,20,1,0,"2401","240155"
"240155999002",212,59,0,13,3,0,75,"24","SANTA ELENA","SANTA ELENA","SIMON BOLIVAR (JULIO MORENO)",58,164,41,5,9,3,0,"2401","240155"
"240155999003",35,14,0,20,10,0,44,"24","SANTA ELENA","SANTA ELENA","SIMON BOLIVAR (JULIO MORENO)",45,45,14,26,3,2,0,"2401","240155"
"240155999005",124,54,0,33,14,3,104,"24","SANTA ELENA","SANTA ELENA","SIMON BOLIVAR (JULIO MORENO)",96,146,56,20,17,3,0,"2401","240155"
"240155999006",85,30,0,28,15,2,75,"24","SANTA ELENA","SANTA ELENA","SIMON BOLIVAR (JULIO MORENO)",80,89,29,26,24,1,0,"2401","240155"
"240155999008",195,75,0,26,1,1,103,"24","SANTA ELENA","SANTA ELENA","SIMON BOLIVAR (JULIO MORENO)",90,215,62,22,5,1,0,"2401","240155"
"240155999009",142,45,0,19,8,2,74,"24","SANTA ELENA","SANTA ELENA","SIMON BOLIVAR (JULIO MORENO)",77,172,46,12,13,4,2,"2401","240155"
"240155999011",178,53,0,34,3,0,90,"24","SANTA ELENA","SANTA ELENA","SIMON BOLIVAR (JULIO MORENO)",100,193,53,28,14,5,0,"2401","240155"
"240156001001",278,73,1,11,9,1,95,"24","SANTA ELENA","SANTA ELENA","SAN JOSE DE ANCON",94,260,63,12,14,5,0,"2401","240156"
"240156001002",404,111,0,8,8,8,135,"24","SANTA ELENA","SANTA ELENA","SAN JOSE DE ANCON",129,356,90,19,10,10,0,"2401","240156"
"240156001003",340,93,0,13,17,1,124,"24","SANTA ELENA","SANTA ELENA","SAN JOSE DE ANCON",124,376,86,22,12,4,0,"2401","240156"
"240156001004",320,76,1,10,18,2,107,"24","SANTA ELENA","SANTA ELENA","SAN JOSE DE ANCON",104,253,61,22,15,6,0,"2401","240156"
"240156001005",378,97,1,22,11,15,146,"24","SANTA ELENA","SANTA ELENA","SAN JOSE DE ANCON",123,335,74,23,9,17,0,"2401","240156"
"240156001006",399,109,0,25,14,5,153,"24","SANTA ELENA","SANTA ELENA","SAN JOSE DE ANCON",141,403,104,15,15,7,0,"2401","240156"
"240156001007",259,71,2,17,3,6,99,"24","SANTA ELENA","SANTA ELENA","SAN JOSE DE ANCON",92,217,53,18,11,9,1,"2401","240156"
"240156001008",199,60,4,39,6,15,124,"24","SANTA ELENA","SANTA ELENA","SAN JOSE DE ANCON",108,151,39,38,15,16,0,"2401","240156"
"240156001009",146,51,0,34,15,5,105,"24","SANTA ELENA","SANTA ELENA","SAN JOSE DE ANCON",109,146,39,41,18,11,0,"2401","240156"
"240156001010",184,63,0,38,28,9,138,"24","SANTA ELENA","SANTA ELENA","SAN JOSE DE ANCON",132,191,52,43,28,9,0,"2401","240156"
"240156001011",240,69,1,29,11,13,123,"24","SANTA ELENA","SANTA ELENA","SAN JOSE DE ANCON",113,176,48,29,19,17,0,"2401","240156"
"240156902001",429,101,0,9,8,9,127,"24","SANTA ELENA","SANTA ELENA","SAN JOSE DE ANCON",115,409,98,4,3,10,0,"2401","240156"
"240156902002",417,96,0,6,10,8,120,"24","SANTA ELENA","SANTA ELENA","SAN JOSE DE ANCON",108,413,89,7,3,9,0,"2401","240156"
"240156902003",408,98,0,6,9,10,123,"24","SANTA ELENA","SANTA ELENA","SAN JOSE DE ANCON",111,402,89,4,9,9,0,"2401","240156"
"240156902004",594,127,0,9,8,32,176,"24","SANTA ELENA","SANTA ELENA","SAN JOSE DE ANCON",147,485,101,10,13,23,0,"2401","240156"
"240156903001",346,79,0,6,6,10,101,"24","SANTA ELENA","SANTA ELENA","SAN JOSE DE ANCON",92,340,66,4,5,17,0,"2401","240156"
"240156903002",551,119,0,3,4,3,129,"24","SANTA ELENA","SANTA ELENA","SAN JOSE DE ANCON",123,502,102,5,9,7,0,"2401","240156"
"240156903003",619,135,0,7,3,6,151,"24","SANTA ELENA","SANTA ELENA","SAN JOSE DE ANCON",138,591,115,7,10,6,0,"2401","240156"
"240156903004",455,92,0,8,3,9,112,"24","SANTA ELENA","SANTA ELENA","SAN JOSE DE ANCON",108,463,92,2,2,12,0,"2401","240156"
"240156903005",401,83,0,16,2,14,115,"24","SANTA ELENA","SANTA ELENA","SAN JOSE DE ANCON",102,360,74,5,9,14,0,"2401","240156"
"240156903006",383,76,0,11,2,23,112,"24","SANTA ELENA","SANTA ELENA","SAN JOSE DE ANCON",96,349,64,9,7,16,0,"2401","240156"
"240156999001",146,45,0,7,12,2,66,"24","SANTA ELENA","SANTA ELENA","SAN JOSE DE ANCON",51,83,23,18,7,3,0,"2401","240156"
"240250001001",57,22,0,284,1,0,307,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",316,49,23,293,0,0,0,"2402","240250"
"240250001002",374,96,1,34,13,1,145,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",138,369,92,26,13,7,0,"2402","240250"
"240250001003",295,83,0,24,10,0,117,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",123,297,81,20,20,2,0,"2402","240250"
"240250001004",247,78,1,31,10,4,124,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",131,256,92,16,16,7,0,"2402","240250"
"240250001005",296,93,3,14,18,0,128,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",149,269,82,23,34,10,0,"2402","240250"
"240250001006",377,108,0,30,16,4,158,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",159,401,114,25,18,2,0,"2402","240250"
"240250001007",345,91,3,48,7,2,151,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",160,391,111,24,16,6,3,"2402","240250"
"240250001008",154,55,0,42,15,1,113,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",113,153,56,37,7,8,5,"2402","240250"
"240250001009",308,97,0,18,20,1,136,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",145,288,85,29,28,2,1,"2402","240250"
"240250001010",360,111,3,17,21,2,154,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",153,331,102,19,28,4,0,"2402","240250"
"240250002001",353,97,0,33,13,5,148,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",137,328,105,13,14,4,1,"2402","240250"
"240250002002",177,55,1,12,38,3,109,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",131,188,55,17,48,1,10,"2402","240250"
"240250002003",253,74,0,11,29,2,116,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",141,293,87,14,33,4,3,"2402","240250"
"240250002004",332,80,2,22,9,0,113,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",133,321,86,9,28,7,3,"2402","240250"
"240250002005",402,110,0,28,21,1,160,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",164,404,101,16,40,5,2,"2402","240250"
"240250002006",307,83,0,31,28,3,145,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",137,339,93,13,24,7,0,"2402","240250"
"240250002007",285,85,1,25,19,0,130,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",138,322,94,15,21,8,0,"2402","240250"
"240250002008",430,117,2,13,16,0,148,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",157,463,119,20,12,6,0,"2402","240250"
"240250002009",508,137,1,9,10,0,157,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",164,520,120,19,17,7,1,"2402","240250"
"240250002010",355,103,2,13,24,1,143,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",155,373,111,12,28,1,3,"2402","240250"
"240250003001",286,83,0,12,37,1,133,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",137,321,87,8,38,4,0,"2402","240250"
"240250003002",290,71,0,22,25,1,119,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",131,289,76,14,36,5,0,"2402","240250"
"240250003003",413,111,1,22,17,3,154,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",154,370,102,7,41,4,0,"2402","240250"
"240250003004",390,104,0,15,28,0,147,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",143,398,97,8,30,7,1,"2402","240250"
"240250003005",253,76,1,15,20,5,117,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",134,279,83,6,40,4,1,"2402","240250"
"240250003006",273,69,1,20,30,0,120,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",139,309,83,11,30,13,2,"2402","240250"
"240250003007",303,81,0,6,20,0,107,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",116,376,84,10,15,6,1,"2402","240250"
"240250003008",391,104,4,11,11,1,131,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",127,373,95,11,18,3,0,"2402","240250"
"240250003009",333,84,1,28,11,6,130,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",140,377,101,9,23,7,0,"2402","240250"
"240250003010",404,101,4,39,10,0,154,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",152,435,110,13,26,3,0,"2402","240250"
"240250004001",307,102,2,24,19,2,149,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",148,306,98,13,32,5,0,"2402","240250"
"240250004002",385,118,1,18,27,4,168,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",158,369,110,12,31,5,0,"2402","240250"
"240250004003",585,151,0,29,7,0,187,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",164,528,127,14,19,4,0,"2402","240250"
"240250004004",508,137,0,10,23,0,170,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",156,323,78,11,57,10,0,"2402","240250"
"240250004005",435,110,0,15,16,1,142,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",142,455,108,12,17,5,0,"2402","240250"
"240250004006",360,92,2,17,36,0,147,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",150,385,95,13,28,14,0,"2402","240250"
"240250004007",441,109,1,21,18,2,151,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",141,427,107,3,30,1,0,"2402","240250"
"240250004008",341,101,1,49,2,2,155,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",147,371,96,22,24,5,0,"2402","240250"
"240250004009",435,114,2,11,3,1,131,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",143,455,118,6,14,5,0,"2402","240250"
"240250004010",381,106,4,5,6,1,122,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",126,403,104,4,16,2,0,"2402","240250"
"240250005001",385,113,1,21,10,2,147,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",131,356,99,6,6,19,1,"2402","240250"
"240250005002",329,109,0,26,25,5,165,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",137,252,75,34,16,10,2,"2402","240250"
"240250005003",339,106,0,16,37,1,160,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",155,291,86,33,27,9,0,"2402","240250"
"240250005004",335,96,3,22,18,4,143,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",157,310,90,26,34,7,0,"2402","240250"
"240250005005",382,111,4,14,30,4,163,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",147,301,77,18,47,5,0,"2402","240250"
"240250005006",351,98,0,27,7,3,135,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",122,303,85,16,14,7,0,"2402","240250"
"240250005007",446,117,0,29,8,6,160,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",149,396,102,13,18,16,0,"2402","240250"
"240250005008",335,88,1,16,10,9,124,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",121,268,65,21,28,7,0,"2402","240250"
"240250005009",490,123,0,28,7,3,161,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",147,475,114,12,15,6,0,"2402","240250"
"240250005010",379,111,0,31,6,4,152,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",140,369,89,14,25,12,0,"2402","240250"
"240250006001",505,131,3,20,3,3,160,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",165,485,123,14,21,7,0,"2402","240250"
"240250006002",351,94,0,9,20,4,127,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",113,372,90,6,13,3,1,"2402","240250"
"240250006003",507,133,0,9,6,5,153,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",149,484,124,7,12,4,2,"2402","240250"
"240250006004",534,132,0,25,3,1,161,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",157,452,105,11,28,13,0,"2402","240250"
"240250006005",489,116,0,11,11,0,138,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",144,453,104,21,12,7,0,"2402","240250"
"240250006006",481,138,0,19,10,5,172,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",163,432,110,26,10,15,2,"2402","240250"
"240250006007",359,97,0,42,1,2,142,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",139,294,79,38,7,11,4,"2402","240250"
"240250006008",399,117,0,12,17,4,150,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",151,382,100,13,24,14,0,"2402","240250"
"240250006009",316,93,1,16,17,8,135,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",131,306,92,8,12,15,4,"2402","240250"
"240250006010",278,76,0,7,5,2,90,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",98,252,68,11,11,8,0,"2402","240250"
"240250007001",367,104,0,25,4,3,136,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",134,317,88,30,7,9,0,"2402","240250"
"240250007002",422,109,0,21,2,2,134,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",134,438,104,12,11,7,0,"2402","240250"
"240250007003",586,153,0,14,3,0,170,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",159,537,137,9,6,6,1,"2402","240250"
"240250007004",349,102,0,13,8,2,125,"24","SANTA ELENA","LA LIBERTAD","LA LIBERTAD",138,355,91,12,16,19,0,"2402","240250"
